gen2sat#detailed,05#39,0,0
gen2sat#detailed,05#04,0,2
gen2sat#detailed,05#40,0,1
gen2sat#detailed,05#41,0,1
gen2sat#detailed,05#42,0,1
gen2sat#detailed,05#43,0,0
gen2sat#detailed,05#44,0,1
gen2sat#detailed,05#45,0,1
gen2sat#detailed,05#46,0,1
gen2sat#detailed,05#47,0,1
gen2sat#detailed,05#48,0,0
gen2sat#detailed,05#49,0,0
gen2sat#detailed,05#05,0,2
gen2sat#detailed,05#50,0,1
gen2sat#detailed,05#06,0,1
gen2sat#detailed,05#07,0,1
gen2sat#detailed,05#08,0,1
gen2sat#detailed,05#09,0,1
